latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
31.177504,121.46255,7.0,28800,Asia/Shanghai,GMT+8

time,temperature_2m (°C),rain (mm),snowfall (cm),precipitation (mm),dew_point_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),boundary_layer_height (m)
2015-05-23T18:00,20.2,0.00,0.00,0.00,17.8,86,1007.5,6.5,84,250.00
2015-05-23T19:00,19.7,0.00,0.00,0.00,17.8,89,1007.1,7.6,82,180.00
2015-05-23T20:00,19.0,0.00,0.00,0.00,17.8,92,1008.1,8.0,72,145.00
2015-05-23T21:00,18.7,0.20,0.00,0.20,17.8,95,1008.5,8.2,75,160.00
2015-05-23T22:00,18.5,0.40,0.00,0.40,17.8,96,1008.5,7.4,76,180.00
2015-05-23T23:00,18.3,0.90,0.00,0.90,17.7,96,1008.4,7.6,82,175.00
2015-05-24T00:00,18.1,0.10,0.00,0.10,17.6,97,1008.0,6.6,77,150.00
2015-05-24T01:00,18.0,0.00,0.00,0.00,17.5,97,1007.9,7.2,72,150.00
2015-05-24T02:00,18.0,0.00,0.00,0.00,17.5,97,1007.6,7.5,73,175.00
2015-05-24T03:00,18.2,0.00,0.00,0.00,17.8,97,1007.6,7.8,77,195.00
2015-05-24T04:00,18.1,0.00,0.00,0.00,17.7,98,1007.5,8.6,88,220.00
2015-05-24T05:00,18.1,0.00,0.00,0.00,17.7,97,1007.3,8.3,95,245.00
2015-05-24T06:00,18.6,0.00,0.00,0.00,18.1,97,1008.3,6.6,61,240.00
2015-05-24T07:00,19.8,0.00,0.00,0.00,18.1,90,1008.3,9.5,81,340.00
2015-05-24T08:00,20.4,0.00,0.00,0.00,18.0,86,1008.7,9.0,85,395.00
2015-05-24T09:00,20.7,0.00,0.00,0.00,17.9,84,1008.6,9.0,90,430.00
2015-05-24T10:00,21.6,0.00,0.00,0.00,17.8,79,1008.6,9.9,100,500.00
2015-05-24T11:00,21.7,0.00,0.00,0.00,17.7,78,1008.6,9.9,100,575.00
2015-05-24T12:00,22.2,0.00,0.00,0.00,17.7,75,1008.4,10.2,100,660.00
2015-05-24T13:00,22.4,0.00,0.00,0.00,17.6,74,1008.0,10.5,98,760.00
2015-05-24T14:00,22.9,0.00,0.00,0.00,17.5,71,1007.7,11.7,99,775.00
2015-05-24T15:00,23.1,0.00,0.00,0.00,16.5,66,1007.5,12.6,103,800.00
2015-05-24T16:00,22.5,0.00,0.00,0.00,16.6,69,1007.4,12.9,108,690.00
2015-05-24T17:00,21.9,0.00,0.00,0.00,16.9,73,1007.3,12.0,111,550.00
2015-05-24T18:00,21.2,0.00,0.00,0.00,17.4,79,1007.7,9.2,111,370.00
2015-05-24T19:00,19.9,0.00,0.00,0.00,17.6,87,1007.7,8.7,107,245.00
2015-05-24T20:00,19.0,0.00,0.00,0.00,17.7,92,1008.6,8.8,109,230.00
2015-05-24T21:00,18.5,0.00,0.00,0.00,17.6,95,1009.0,8.4,115,215.00
2015-05-24T22:00,18.0,0.00,0.00,0.00,17.3,95,1008.9,7.3,123,200.00
2015-05-24T23:00,17.6,0.00,0.00,0.00,16.9,96,1009.2,5.9,128,165.00
2015-05-25T00:00,17.3,0.00,0.00,0.00,16.7,96,1008.9,5.9,128,155.00
2015-05-25T01:00,17.2,0.00,0.00,0.00,16.6,96,1008.6,5.9,128,160.00
2015-05-25T02:00,17.1,0.00,0.00,0.00,16.5,96,1008.3,5.0,120,140.00
2015-05-25T03:00,16.9,0.00,0.00,0.00,16.3,96,1008.1,5.8,112,120.00
2015-05-25T04:00,16.4,0.00,0.00,0.00,15.9,97,1008.2,7.2,108,95.00
2015-05-25T05:00,15.8,0.00,0.00,0.00,15.4,97,1008.4,7.1,105,100.00
2015-05-25T06:00,16.4,0.00,0.00,0.00,15.9,97,1008.8,6.8,108,110.00
2015-05-25T07:00,19.5,0.00,0.00,0.00,17.4,88,1009.2,8.0,108,345.00
2015-05-25T08:00,20.7,0.00,0.00,0.00,16.6,77,1010.0,9.8,107,510.00
2015-05-25T09:00,21.7,0.00,0.00,0.00,16.1,70,1010.1,11.0,109,655.00
2015-05-25T10:00,22.6,0.00,0.00,0.00,16.0,67,1010.3,11.6,112,765.00
2015-05-25T11:00,23.2,0.00,0.00,0.00,16.1,65,1010.0,12.1,113,845.00
2015-05-25T12:00,23.7,0.00,0.00,0.00,16.1,62,1009.8,12.4,112,955.00
2015-05-25T13:00,23.8,0.00,0.00,0.00,16.0,61,1009.3,12.8,112,980.00
2015-05-25T14:00,23.6,0.00,0.00,0.00,15.9,62,1009.2,13.3,109,950.00
2015-05-25T15:00,23.7,0.00,0.00,0.00,15.7,61,1008.8,14.0,108,810.00
2015-05-25T16:00,23.1,0.00,0.00,0.00,15.4,62,1008.9,14.1,109,650.00
2015-05-25T17:00,22.2,0.00,0.00,0.00,15.2,65,1009.0,13.6,112,515.00
2015-05-25T18:00,21.1,0.00,0.00,0.00,15.5,71,1009.4,10.6,114,390.00
2015-05-25T19:00,19.6,0.00,0.00,0.00,15.4,77,1009.6,9.2,116,265.00
2015-05-25T20:00,18.6,0.00,0.00,0.00,15.4,82,1010.2,9.7,117,235.00
2015-05-25T21:00,18.0,0.00,0.00,0.00,15.3,85,1010.8,9.7,121,230.00
2015-05-25T22:00,17.6,0.00,0.00,0.00,15.2,86,1011.3,9.3,126,220.00
2015-05-25T23:00,17.3,0.00,0.00,0.00,15.0,87,1011.3,9.4,130,225.00
2015-05-26T00:00,16.9,0.00,0.00,0.00,14.8,87,1010.9,9.8,126,235.00
2015-05-26T01:00,16.6,0.00,0.00,0.00,14.6,88,1010.5,8.7,120,210.00
2015-05-26T02:00,16.3,0.00,0.00,0.00,14.4,88,1010.5,8.4,121,190.00
2015-05-26T03:00,16.1,0.00,0.00,0.00,14.3,89,1010.5,8.3,124,180.00
2015-05-26T04:00,15.8,0.00,0.00,0.00,14.0,89,1010.5,8.5,126,185.00
2015-05-26T05:00,15.7,0.00,0.00,0.00,13.9,89,1011.0,8.5,126,190.00
2015-05-26T06:00,16.6,0.00,0.00,0.00,14.5,88,1011.3,9.8,126,200.00
2015-05-26T07:00,19.2,0.00,0.00,0.00,15.1,77,1011.2,11.7,124,340.00
2015-05-26T08:00,20.8,0.00,0.00,0.00,13.9,64,1011.5,13.3,128,440.00
2015-05-26T09:00,22.0,0.00,0.00,0.00,13.0,57,1011.9,14.6,128,525.00
2015-05-26T10:00,22.9,0.00,0.00,0.00,12.7,53,1011.3,16.9,124,595.00
2015-05-26T11:00,23.3,0.00,0.00,0.00,12.7,51,1011.0,18.5,123,650.00
2015-05-26T12:00,23.5,0.00,0.00,0.00,12.8,51,1010.7,18.3,126,685.00
2015-05-26T13:00,23.5,0.00,0.00,0.00,12.9,52,1010.5,17.7,128,720.00
2015-05-26T14:00,23.0,0.00,0.00,0.00,13.3,54,1010.1,16.7,127,700.00
2015-05-26T15:00,23.8,0.00,0.00,0.00,12.9,50,1009.7,17.1,125,640.00
2015-05-26T16:00,23.1,0.00,0.00,0.00,13.3,54,1009.2,16.9,124,590.00
2015-05-26T17:00,22.2,0.00,0.00,0.00,14.1,60,1009.0,16.2,122,505.00
2015-05-26T18:00,21.1,0.00,0.00,0.00,14.8,67,1008.9,13.0,114,395.00
2015-05-26T19:00,20.3,0.00,0.00,0.00,15.0,72,1008.2,15.4,123,380.00
2015-05-26T20:00,20.0,0.00,0.00,0.00,15.3,75,1008.9,16.8,132,395.00
2015-05-26T21:00,19.7,0.00,0.00,0.00,15.5,77,1009.0,17.8,135,410.00
2015-05-26T22:00,19.4,0.00,0.00,0.00,15.8,80,1008.7,17.3,138,410.00
2015-05-26T23:00,19.2,0.00,0.00,0.00,16.0,82,1008.8,16.4,140,390.00
2015-05-27T00:00,19.2,0.00,0.00,0.00,16.2,83,1008.3,14.8,137,390.00
2015-05-27T01:00,19.1,0.00,0.00,0.00,16.4,84,1008.0,15.0,134,380.00
2015-05-27T02:00,19.1,0.00,0.00,0.00,16.6,85,1007.5,14.8,129,385.00
2015-05-27T03:00,19.5,0.00,0.00,0.00,16.5,83,1007.3,16.1,117,425.00
2015-05-27T04:00,19.5,0.10,0.00,0.10,16.5,83,1007.1,18.4,121,480.00
2015-05-27T05:00,19.7,0.00,0.00,0.00,16.6,83,1007.1,18.7,120,505.00
2015-05-27T06:00,20.0,0.00,0.00,0.00,17.0,83,1007.4,16.9,117,450.00
2015-05-27T07:00,21.0,0.00,0.00,0.00,17.6,81,1007.6,17.8,108,520.00
2015-05-27T08:00,22.2,0.00,0.00,0.00,17.9,77,1007.8,21.7,114,650.00
2015-05-27T09:00,23.1,0.00,0.00,0.00,18.3,75,1007.1,25.6,125,790.00
2015-05-27T10:00,23.1,0.00,0.00,0.00,18.7,77,1006.9,25.3,130,855.00
2015-05-27T11:00,23.7,0.00,0.00,0.00,19.1,75,1006.9,25.2,137,900.00
2015-05-27T12:00,23.8,0.00,0.00,0.00,19.2,75,1005.8,26.0,137,805.00
2015-05-27T13:00,23.2,0.50,0.00,0.50,19.6,80,1005.0,26.1,141,820.00
2015-05-27T14:00,22.9,1.10,0.00,1.10,20.2,85,1004.5,23.7,139,750.00
2015-05-27T15:00,22.9,0.00,0.00,0.00,19.6,82,1004.4,21.1,137,700.00
2015-05-27T16:00,22.7,0.30,0.00,0.30,19.9,84,1003.8,20.9,134,645.00
2015-05-27T17:00,22.3,0.00,0.00,0.00,20.0,87,1003.5,18.2,128,565.00
2015-05-27T18:00,21.7,0.20,0.00,0.20,20.1,91,1004.0,16.0,113,450.00
2015-05-27T19:00,21.4,0.40,0.00,0.40,20.2,93,1003.3,16.1,114,445.00
2015-05-27T20:00,21.1,1.80,0.00,1.80,20.4,95,1003.6,15.9,123,435.00
2015-05-27T21:00,21.1,1.10,0.00,1.10,20.5,96,1004.1,13.7,125,410.00
2015-05-27T22:00,21.2,0.80,0.00,0.80,20.6,96,1004.0,9.9,123,345.00
2015-05-27T23:00,21.2,0.00,0.00,0.00,20.7,97,1003.8,9.2,129,300.00
2015-05-28T00:00,21.2,0.00,0.00,0.00,20.7,97,1003.2,7.4,119,230.00
2015-05-28T01:00,21.1,0.00,0.00,0.00,20.7,98,1002.5,5.2,106,160.00
2015-05-28T02:00,21.0,0.00,0.00,0.00,20.7,98,1002.2,3.7,79,100.00
2015-05-28T03:00,20.4,0.00,0.00,0.00,20.1,98,1002.1,4.6,51,90.00
2015-05-28T04:00,20.4,0.00,0.00,0.00,20.1,98,1002.1,5.9,43,110.00
2015-05-28T05:00,20.3,0.00,0.00,0.00,20.1,98,1002.3,6.5,34,145.00
2015-05-28T06:00,20.7,0.00,0.00,0.00,20.2,97,1003.0,8.3,56,160.00
2015-05-28T07:00,21.4,0.00,0.00,0.00,20.2,93,1003.4,10.8,53,275.00
2015-05-28T08:00,22.0,0.00,0.00,0.00,20.3,90,1003.7,12.8,58,345.00
2015-05-28T09:00,22.7,0.00,0.00,0.00,20.5,87,1004.1,15.5,68,425.00
2015-05-28T10:00,23.4,0.00,0.00,0.00,20.7,85,1004.1,17.4,83,465.00
2015-05-28T11:00,24.0,0.00,0.00,0.00,20.9,83,1003.9,17.5,98,480.00
2015-05-28T12:00,24.8,0.00,0.00,0.00,20.9,79,1003.7,16.8,113,475.00
2015-05-28T13:00,25.3,0.00,0.00,0.00,21.1,78,1003.5,14.5,113,495.00
2015-05-28T14:00,25.6,0.00,0.00,0.00,21.3,77,1003.1,14.1,105,570.00
2015-05-28T15:00,23.9,0.00,0.00,0.00,20.0,79,1002.6,14.4,93,530.00
2015-05-28T16:00,23.4,0.00,0.00,0.00,19.8,80,1002.8,14.8,90,470.00
2015-05-28T17:00,22.8,0.00,0.00,0.00,19.3,81,1002.8,14.4,90,430.00
2015-05-28T18:00,22.0,0.00,0.00,0.00,19.0,83,1003.6,14.1,93,420.00
2015-05-28T19:00,21.1,0.00,0.00,0.00,18.8,87,1004.3,12.6,93,360.00
2015-05-28T20:00,20.4,0.00,0.00,0.00,18.7,90,1004.5,12.6,95,335.00
2015-05-28T21:00,20.0,0.00,0.00,0.00,18.7,92,1005.5,12.3,95,330.00
2015-05-28T22:00,19.8,0.00,0.00,0.00,18.7,93,1005.5,12.3,95,325.00
2015-05-28T23:00,19.7,0.00,0.00,0.00,18.8,95,1005.4,12.8,101,335.00
2015-05-29T00:00,19.6,0.00,0.00,0.00,18.9,96,1005.2,13.0,104,340.00
2015-05-29T01:00,19.6,0.00,0.00,0.00,19.0,96,1004.6,13.3,109,345.00
2015-05-29T02:00,19.7,0.00,0.00,0.00,19.1,96,1004.3,13.7,113,350.00
2015-05-29T03:00,19.9,0.00,0.00,0.00,18.9,94,1004.2,15.0,114,375.00
2015-05-29T04:00,19.9,0.00,0.00,0.00,19.0,95,1004.4,13.2,119,370.00
2015-05-29T05:00,20.0,0.00,0.00,0.00,19.0,94,1004.1,14.0,116,360.00
2015-05-29T06:00,20.3,0.00,0.00,0.00,19.2,93,1004.3,15.3,117,340.00
2015-05-29T07:00,21.3,0.00,0.00,0.00,19.2,88,1004.4,17.2,119,470.00
2015-05-29T08:00,22.2,0.00,0.00,0.00,19.4,84,1004.6,18.1,125,545.00
2015-05-29T09:00,22.7,0.00,0.00,0.00,19.6,83,1004.8,17.8,133,570.00
2015-05-29T10:00,22.4,0.40,0.00,0.40,19.9,86,1005.0,16.0,136,565.00
2015-05-29T11:00,22.6,0.60,0.00,0.60,20.1,86,1004.7,15.3,129,555.00
2015-05-29T12:00,22.2,0.20,0.00,0.20,20.3,89,1004.0,19.5,128,515.00
2015-05-29T13:00,23.1,0.00,0.00,0.00,20.3,84,1003.2,19.9,131,520.00
2015-05-29T14:00,23.4,0.00,0.00,0.00,20.3,83,1002.7,20.9,135,575.00
2015-05-29T15:00,22.9,0.00,0.00,0.00,20.3,86,1002.3,17.6,134,530.00
2015-05-29T16:00,22.4,0.40,0.00,0.40,20.4,89,1001.6,16.6,131,450.00
2015-05-29T17:00,22.3,0.40,0.00,0.40,20.5,90,1001.5,15.1,130,390.00
2015-05-29T18:00,21.9,1.20,0.00,1.20,20.6,93,1001.6,14.0,136,325.00
2015-05-29T19:00,21.6,2.00,0.00,2.00,20.5,93,1001.3,14.1,142,305.00
2015-05-29T20:00,21.6,1.90,0.00,1.90,20.6,94,1001.9,12.1,143,260.00
2015-05-29T21:00,21.5,1.10,0.00,1.10,20.6,95,1002.3,10.0,150,215.00
2015-05-29T22:00,21.6,1.20,0.00,1.20,20.8,95,1002.3,8.4,155,170.00
2015-05-29T23:00,21.5,1.20,0.00,1.20,20.8,96,1002.4,7.2,177,135.00
2015-05-30T00:00,21.5,1.90,0.00,1.90,20.9,96,1002.1,6.1,208,120.00
2015-05-30T01:00,21.6,2.80,0.00,2.80,21.1,97,1001.5,5.8,263,120.00
2015-05-30T02:00,21.8,2.50,0.00,2.50,21.3,97,1001.4,8.1,291,175.00
2015-05-30T03:00,21.6,1.60,0.00,1.60,21.1,97,1001.4,10.1,297,250.00
2015-05-30T04:00,21.4,1.30,0.00,1.30,20.9,97,1001.4,11.9,299,330.00
2015-05-30T05:00,21.2,1.10,0.00,1.10,20.7,97,1002.0,13.2,299,380.00
2015-05-30T06:00,21.1,1.00,0.00,1.00,20.5,97,1003.1,10.9,304,390.00
2015-05-30T07:00,21.2,0.50,0.00,0.50,20.6,96,1003.9,13.8,313,455.00
2015-05-30T08:00,21.6,0.00,0.00,0.00,20.5,93,1004.0,16.3,317,540.00
2015-05-30T09:00,22.2,0.00,0.00,0.00,20.2,88,1004.6,17.4,322,545.00
2015-05-30T10:00,23.2,0.00,0.00,0.00,19.7,81,1005.0,18.5,333,605.00
2015-05-30T11:00,23.7,0.00,0.00,0.00,19.8,79,1005.0,18.6,345,735.00
2015-05-30T12:00,24.3,0.10,0.00,0.10,20.1,77,1005.2,18.1,353,830.00
2015-05-30T13:00,24.5,0.20,0.00,0.20,20.2,77,1005.3,20.5,2,890.00
2015-05-30T14:00,24.0,0.10,0.00,0.10,20.1,79,1005.2,20.8,10,770.00
2015-05-30T15:00,23.4,0.00,0.00,0.00,19.5,79,1005.3,18.0,16,670.00
2015-05-30T16:00,23.2,0.00,0.00,0.00,19.4,79,1005.1,15.4,21,590.00
2015-05-30T17:00,22.8,0.00,0.00,0.00,19.2,80,1005.1,13.9,21,535.00
2015-05-30T18:00,22.2,0.00,0.00,0.00,19.1,83,1005.6,10.5,22,510.00
2015-05-30T19:00,21.2,0.00,0.00,0.00,19.0,87,1006.0,7.8,34,325.00
2015-05-30T20:00,20.4,0.00,0.00,0.00,18.8,91,1006.9,6.6,45,230.00
2015-05-30T21:00,19.7,0.00,0.00,0.00,18.6,93,1007.9,5.4,48,180.00
2015-05-30T22:00,19.2,0.00,0.00,0.00,18.3,95,1008.3,4.6,51,140.00
2015-05-30T23:00,18.8,0.00,0.00,0.00,18.1,96,1008.6,4.6,45,130.00
2015-05-31T00:00,18.4,0.00,0.00,0.00,17.8,96,1008.4,4.9,36,130.00
2015-05-31T01:00,17.9,0.00,0.00,0.00,17.4,97,1008.2,5.1,45,125.00
2015-05-31T02:00,17.6,0.00,0.00,0.00,17.1,97,1007.6,4.9,73,120.00
2015-05-31T03:00,17.4,0.00,0.00,0.00,16.9,97,1007.7,5.6,75,110.00
2015-05-31T04:00,17.1,0.00,0.00,0.00,16.6,97,1007.7,5.1,45,100.00
2015-05-31T05:00,16.8,0.00,0.00,0.00,16.5,98,1008.2,4.7,32,105.00
2015-05-31T06:00,17.6,0.00,0.00,0.00,17.2,98,1008.6,5.0,60,90.00
2015-05-31T07:00,19.9,0.00,0.00,0.00,17.6,87,1009.2,5.5,79,330.00
2015-05-31T08:00,21.1,0.00,0.00,0.00,17.6,80,1008.9,6.1,90,490.00
2015-05-31T09:00,22.0,0.00,0.00,0.00,17.5,76,1008.8,5.1,82,395.00
2015-05-31T10:00,22.7,0.00,0.00,0.00,17.6,73,1008.8,5.6,63,425.00
2015-05-31T11:00,23.4,0.00,0.00,0.00,17.8,71,1008.9,8.5,78,550.00
2015-05-31T12:00,23.3,0.00,0.00,0.00,18.1,72,1008.5,8.3,85,655.00
2015-05-31T13:00,23.7,0.00,0.00,0.00,18.2,71,1008.2,8.3,90,725.00
2015-05-31T14:00,23.9,0.00,0.00,0.00,18.3,71,1007.9,8.6,92,700.00
2015-05-31T15:00,24.1,0.00,0.00,0.00,18.4,70,1007.5,10.3,102,695.00
2015-05-31T16:00,23.5,0.00,0.00,0.00,18.4,73,1007.3,11.7,108,650.00
2015-05-31T17:00,22.6,0.00,0.00,0.00,18.2,76,1007.1,13.2,112,460.00
2015-05-31T18:00,21.7,0.00,0.00,0.00,18.0,80,1007.4,12.6,117,375.00
2015-05-31T19:00,20.4,0.00,0.00,0.00,17.8,85,1007.5,12.3,122,295.00
2015-05-31T20:00,19.7,0.00,0.00,0.00,17.7,88,1007.8,13.6,130,300.00
2015-05-31T21:00,19.3,0.00,0.00,0.00,17.6,90,1008.2,13.5,138,315.00
2015-05-31T22:00,19.0,0.00,0.00,0.00,17.7,92,1008.6,13.1,143,330.00
2015-05-31T23:00,18.8,0.00,0.00,0.00,17.6,93,1008.5,12.1,143,330.00
2015-06-01T00:00,18.7,0.00,0.00,0.00,17.6,94,1008.3,10.8,143,305.00
2015-06-01T01:00,18.6,0.00,0.00,0.00,17.6,94,1008.1,11.4,145,305.00
2015-06-01T02:00,18.5,0.00,0.00,0.00,17.6,94,1007.9,12.0,147,320.00
2015-06-01T03:00,18.5,0.00,0.00,0.00,17.5,94,1007.6,12.0,147,315.00
2015-06-01T04:00,18.4,0.00,0.00,0.00,17.5,94,1007.3,12.5,147,305.00
2015-06-01T05:00,18.2,0.00,0.00,0.00,17.4,95,1007.4,12.5,147,295.00
2015-06-01T06:00,18.9,0.00,0.00,0.00,18.0,95,1007.5,11.6,144,290.00
2015-06-01T07:00,20.5,0.00,0.00,0.00,18.6,89,1007.6,13.1,143,340.00
2015-06-01T08:00,22.0,0.00,0.00,0.00,18.9,83,1007.7,15.4,143,415.00
2015-06-01T09:00,23.2,0.00,0.00,0.00,19.2,78,1007.6,17.3,144,505.00
2015-06-01T10:00,24.1,0.00,0.00,0.00,19.4,75,1007.3,18.6,144,575.00
2015-06-01T11:00,24.8,0.00,0.00,0.00,19.6,73,1007.4,18.3,144,630.00
2015-06-01T12:00,25.3,0.00,0.00,0.00,19.7,71,1007.1,18.8,144,655.00
2015-06-01T13:00,25.5,0.00,0.00,0.00,19.8,71,1006.7,19.3,143,655.00
2015-06-01T14:00,25.4,0.00,0.00,0.00,19.7,71,1006.3,20.0,141,625.00
2015-06-01T15:00,25.3,0.00,0.00,0.00,19.9,72,1005.9,20.6,136,565.00
2015-06-01T16:00,24.5,0.00,0.00,0.00,19.7,75,1005.6,20.4,134,515.00
2015-06-01T17:00,23.6,0.00,0.00,0.00,19.5,78,1005.6,19.6,131,460.00
2015-06-01T18:00,22.7,0.00,0.00,0.00,19.4,81,1005.3,17.1,125,405.00
2015-06-01T19:00,22.0,0.00,0.00,0.00,19.2,84,1005.5,19.4,132,400.00
2015-06-01T20:00,21.9,0.00,0.00,0.00,19.4,86,1005.6,20.7,139,415.00
2015-06-01T21:00,21.9,0.00,0.00,0.00,19.8,88,1005.8,21.0,145,425.00
2015-06-01T22:00,21.9,0.00,0.00,0.00,20.1,90,1005.5,19.6,148,400.00
2015-06-01T23:00,21.9,0.10,0.00,0.10,20.5,91,1005.8,17.9,150,370.00
2015-06-02T00:00,21.8,0.70,0.00,0.70,20.8,94,1005.3,17.1,145,320.00
2015-06-02T01:00,21.8,0.80,0.00,0.80,21.0,96,1004.7,15.9,142,290.00
2015-06-02T02:00,21.8,0.30,0.00,0.30,21.2,96,1004.1,15.1,142,280.00
2015-06-02T03:00,22.0,0.50,0.00,0.50,21.4,97,1004.1,13.3,142,245.00
2015-06-02T04:00,22.0,0.30,0.00,0.30,21.5,97,1003.3,12.1,143,215.00
2015-06-02T05:00,22.1,0.20,0.00,0.20,21.5,97,1003.3,11.1,144,195.00
2015-06-02T06:00,22.4,0.00,0.00,0.00,21.8,96,1003.5,6.6,99,130.00
2015-06-02T07:00,23.6,0.00,0.00,0.00,22.4,93,1004.0,5.5,101,160.00
2015-06-02T08:00,24.5,0.00,0.00,0.00,22.8,90,1004.3,6.4,128,200.00
2015-06-02T09:00,25.6,0.40,0.00,0.40,23.2,87,1004.6,7.0,145,260.00
2015-06-02T10:00,25.6,1.30,0.00,1.30,23.8,90,1004.8,6.6,151,280.00
2015-06-02T11:00,25.9,1.10,0.00,1.10,24.2,90,1004.5,7.4,157,305.00
2015-06-02T12:00,26.1,1.20,0.00,1.20,24.5,91,1003.9,8.0,153,235.00
2015-06-02T13:00,26.6,1.10,0.00,1.10,24.7,89,1003.5,9.9,170,300.00
2015-06-02T14:00,26.9,1.00,0.00,1.00,24.8,88,1003.2,9.1,171,290.00
2015-06-02T15:00,25.4,1.00,0.00,1.00,24.4,94,1002.8,9.7,158,255.00
2015-06-02T16:00,25.0,0.80,0.00,0.80,23.9,94,1002.1,12.0,159,265.00
2015-06-02T17:00,24.7,1.50,0.00,1.50,23.5,93,1001.9,14.2,153,265.00
2015-06-02T18:00,24.1,3.80,0.00,3.80,23.1,94,1002.5,13.0,152,255.00
2015-06-02T19:00,23.8,5.50,0.00,5.50,23.0,95,1002.0,15.0,138,260.00
2015-06-02T20:00,23.7,8.40,0.00,8.40,23.0,96,1001.5,15.8,125,280.00
2015-06-02T21:00,23.6,14.10,0.00,14.10,22.8,95,1001.8,11.0,128,305.00
2015-06-02T22:00,23.6,20.80,0.00,20.80,22.9,96,1001.3,3.9,158,280.00
2015-06-02T23:00,23.7,22.20,0.00,22.20,23.1,96,1001.5,7.0,325,415.00
2015-06-03T00:00,23.8,17.50,0.00,17.50,23.1,96,1001.9,15.8,348,400.00
2015-06-03T01:00,22.9,7.30,0.00,7.30,22.5,98,1002.4,18.4,6,415.00
2015-06-03T02:00,21.8,2.30,0.00,2.30,21.5,98,1003.1,18.7,11,475.00
2015-06-03T03:00,21.3,0.20,0.00,0.20,20.7,96,1003.6,18.8,4,510.00
2015-06-03T04:00,21.0,0.00,0.00,0.00,20.3,96,1004.6,21.3,2,540.00
2015-06-03T05:00,20.6,0.00,0.00,0.00,19.8,95,1005.9,22.8,5,580.00
2015-06-03T06:00,20.4,0.00,0.00,0.00,19.5,95,1008.5,16.6,1,565.00
2015-06-03T07:00,20.4,0.00,0.00,0.00,19.5,94,1009.4,17.0,6,640.00
2015-06-03T08:00,20.9,0.00,0.00,0.00,19.2,90,1009.8,16.2,13,670.00
2015-06-03T09:00,21.5,0.00,0.00,0.00,18.4,83,1010.6,18.2,18,680.00
2015-06-03T10:00,22.4,0.00,0.00,0.00,17.0,71,1011.1,20.5,24,730.00
2015-06-03T11:00,23.2,0.00,0.00,0.00,16.2,65,1011.1,21.3,26,855.00
2015-06-03T12:00,23.9,0.00,0.00,0.00,15.1,58,1011.0,21.7,32,915.00
2015-06-03T13:00,24.1,0.00,0.00,0.00,14.1,54,1010.9,21.4,36,895.00
2015-06-03T14:00,24.0,0.00,0.00,0.00,13.0,50,1010.9,20.6,36,860.00
2015-06-03T15:00,23.2,0.00,0.00,0.00,12.6,51,1011.1,18.4,35,820.00
2015-06-03T16:00,22.9,0.00,0.00,0.00,12.0,50,1011.2,15.6,29,775.00
2015-06-03T17:00,22.2,0.00,0.00,0.00,12.5,54,1011.7,14.4,22,720.00
2015-06-03T18:00,21.2,0.00,0.00,0.00,12.7,59,1012.5,10.8,26,555.00
2015-06-03T19:00,20.4,0.00,0.00,0.00,12.6,61,1012.8,11.0,38,520.00
2015-06-03T20:00,19.8,0.00,0.00,0.00,13.5,67,1013.1,7.7,53,405.00
2015-06-03T21:00,19.2,0.00,0.00,0.00,14.1,73,1013.7,4.0,63,220.00
2015-06-03T22:00,19.1,0.00,0.00,0.00,14.4,74,1014.1,2.0,45,150.00
2015-06-03T23:00,19.9,0.00,0.00,0.00,13.4,66,1013.4,2.6,34,145.00
2015-06-04T00:00,19.7,0.00,0.00,0.00,13.7,68,1012.6,3.9,22,115.00
2015-06-04T01:00,19.6,0.00,0.00,0.00,14.0,70,1012.4,3.8,17,95.00
2015-06-04T02:00,19.0,0.00,0.00,0.00,14.4,74,1011.6,5.9,14,150.00
2015-06-04T03:00,18.0,0.00,0.00,0.00,15.1,83,1011.8,6.4,27,140.00
2015-06-04T04:00,17.9,0.00,0.00,0.00,14.9,82,1011.8,6.1,40,155.00
2015-06-04T05:00,17.3,0.00,0.00,0.00,14.7,85,1011.5,7.2,53,160.00
2015-06-04T06:00,17.7,0.00,0.00,0.00,15.4,86,1012.1,6.4,43,140.00
2015-06-04T07:00,20.3,0.00,0.00,0.00,15.1,72,1012.2,7.7,53,340.00
2015-06-04T08:00,21.6,0.00,0.00,0.00,13.7,61,1011.7,9.3,74,490.00
2015-06-04T09:00,22.5,0.00,0.00,0.00,12.9,54,1011.2,11.9,93,700.00
2015-06-04T10:00,23.2,0.00,0.00,0.00,12.4,51,1010.6,13.6,101,900.00
2015-06-04T11:00,23.7,0.00,0.00,0.00,11.9,47,1010.3,14.3,108,1060.00
2015-06-04T12:00,23.9,0.00,0.00,0.00,11.7,46,1009.6,13.5,119,965.00
2015-06-04T13:00,23.5,0.00,0.00,0.00,12.2,49,1009.1,12.4,120,855.00
2015-06-04T14:00,22.9,0.00,0.00,0.00,12.6,52,1008.4,11.4,125,725.00
2015-06-04T15:00,22.1,0.00,0.00,0.00,13.4,58,1007.8,10.6,125,635.00
2015-06-04T16:00,21.5,0.00,0.00,0.00,13.9,62,1007.3,9.9,136,685.00
2015-06-04T17:00,21.1,0.00,0.00,0.00,14.6,66,1007.4,8.5,152,700.00
